label,main_category_final,product_name,price_clean,actual_price_clean,rating_clean,reviews_clean,bought_count,is_best_seller_flag,has_coupon,label_source,label_confidence,price_log,reviews_log,bought_count_log,discount_pct,word_count,brand_tier
2,Computers & Accessories,G.SKILL Trident Z5 Neo RGB Series (AMD Expo) DDR5 RAM 32GB (2x16GB) 6400MT/s CL30-39-39-102 1.40V Desktop Computer Memory UDIMM - Matte Black (F5-6400J3039G16GX2-TZ5NR),77,80.05,4.8,75,50,0,0,Keyword,0.75,4.356708827,4.33073334,3.931825633,0.038101187,23,0
2,Computers & Accessories,"ASUS PRIME H610I-PLUS D4 LGA 1700(Intel 12th Gen&Intel vPro)mini ITX Motherboard(PCIe 4.0,DDR4,USB 3.2 Gen 1 Type-A,1Gb Lan,DP/HDMI/D-Sub,V-M.2(E),Q-LED,Mono-out header with amp IC,SPI TPM header)",112.99,123.37,4.3,152,100,0,0,Keyword+AI,0.7364223,4.736110725,5.030437921,4.615120517,0.084137148,23,1
8,TV & Display,"VIVO Steel VESA Compatible Plate Mounting Kit, 75x75mm and 100x100mm, Quick Release Removable VESA Bracket, Easy Computer Monitor Mounting, Hardware Included, Black, PT-SD-VA01A",14.99,19.99,4.3,381,300,0,0,Keyword,0.75,2.771963527,5.945420609,5.707110265,0.250125063,23,1
8,TV & Display,ZAGG InvisibleShield Elite Screen Protector for iPhone 11 and XR – Strongest Tempered Glass and Smudge-Free ClearPrint,8.21,8.92,4.5,1858,500,0,0,Propagated,0.534640253,2.22028985,7.527793988,6.216606101,0.079596413,17,0
0,Audio,"Roku Express 4K 2022 | Streaming Media Player HD/4K/HDR with Smooth Wireless Streaming and Roku Simple Remote with TV Controls, Includes Premium HDMI Cable, Black (Renewed)",29,49.99,4.3,169,200,0,0,Keyword,0.75,3.401197382,5.135798437,5.303304908,0.419883977,26,0
2,Computers & Accessories,"HP ProDesk 600G5 SFF Desktop Computer PC, 600G5 Computer 9th Processor, 32GB RAM 1TB Solid State Drive, USB WiFi, Bluetooth, Windows 11 (Renewed)",251.4,251.4,4.1,96,50,0,0,Keyword,0.75,5.531015131,4.574710979,3.931825633,0,23,2
2,Computers & Accessories,Apple iPad Pro 10.5in - 256GB Wifi - 2017 Model - Gray (Renewed),77,80.05,4.4,734,50,0,0,Keyword,0.75,4.356708827,6.599870499,3.931825633,0.038101187,13,2
5,Other Category,ASURION 3 Year Wearables Protection Plan ($30 - $39.99),77,80.05,4,48,0,0,0,Propagated,0.568017721,4.356708827,3.891820298,0,0.038101187,9,0
2,Computers & Accessories,Dell M11XH Toner Cartridge B2360d/B2360dn/B3460dn/B3465dn/B3465dnf Laser Printers,178.49,178.49,4.3,178,50,0,0,Keyword+AI,0.765066326,5.190119496,5.187385806,3.931825633,0,7,2
0,Audio,SANUS Extendable Soundbar Wall Mount for Sonos Arc & Sonos Arc Ultra Soundbar – 5” Depth Adjustment Optimized for Dolby Atmos - Black Speaker Mount,87.99,109.99,4.5,482,100,0,0,Propagated,0.530148149,4.488524004,6.180016654,4.615120517,0.200018183,25,0
5,Other Category,ASURION 2 Year B2B Laptop Accident Protection Plan ($800 - $899.99),77,80.05,4.5,343,0,0,0,Propagated,0.594609499,4.356708827,5.840641657,0,0.038101187,11,0
6,Other Electronics,"TP-Link TL-SG1016 | 16 Port Gigabit Ethernet Switch | Plug & Play | Sturdy Metal, Shielded Ports, Rackmount, Fanless, Black | 3 Year Manufacturer Warranty | Unmanaged",67.49,76.99,4.7,1654,100,0,0,Keyword+AI,0.653704882,4.226687749,7.411556288,4.615120517,0.123392648,27,1
6,Other Electronics,"Duracell 389/390 Silver Oxide Button Battery, 1 Count Pack, 389/390 1.5 Volt Battery, Long-Lasting for Watches, Medical Devices, Calculators, and More",77,80.05,4.7,2097,800,0,0,Keyword,0.75,4.356708827,7.648739789,6.685860947,0.038101187,21,0
6,Other Electronics,"UGREEN USB to USB C Cable, Car Carplay Cable USB A to Type C Cable Fast Charging Braided USB C Cord Compatible with iPhone 16/16 Plus/16 Pro/15, Samsung Galaxy S24/S23, Pixel 8/7, 3.3FT",6.49,7.99,4.7,9256,500,0,0,Keyword,0.75,2.013568798,9.133135301,6.216606101,0.187734668,33,2
5,Other Category,"Mounting Dream Fixed TV Wall Mount, Low Profile Wall Mount Bracket for Most 42-90 Inch Television, Flush TVs Mount for Space Saving, Fits 16"", 24"", 32"" Studs, Max VESA 800x400mm and 132lbs MD2361-32",39.99,48.99,4.7,775,200,0,0,Keyword+AI,0.570897937,3.713328135,6.65415252,5.303304908,0.183710961,33,0
2,Computers & Accessories,"Skytech King 95 Gaming PC Desktop, Intel i7 14700F 2.1 GHz (5.3GHz Turbo), NVIDIA RTX 5070 Ti 16GB, 2TB Gen4 NVMe SSD, 32GB DDR5 RAM 6000 RGB, 850W Gold PSU, 360mm ARGB AIO, Wi-Fi, Win 11",2299.99,2299.99,4.1,428,0,0,0,Keyword,0.75,7.741094744,6.061456919,0,0,36,0
6,Other Electronics,"Duracell Coppertop 9V Battery, 6 Count (Pack of 1), 9 Volt Battery with Long-lasting Power, All-Purpose Alkaline 9V Battery for Household and Office Devices",25.47,25.47,4.8,5225,20000,0,0,Keyword,0.75,3.276012016,8.561401446,9.903537551,0,24,0
0,Audio,"AmScope UHM210 Series 1080p 2.0MP HDMI Digital Microscope on 11"" Articulating Arm",400.99,400.99,4.2,6,0,0,0,Keyword,0.75,5.996427213,1.945910149,0,0,12,0
0,Audio,"AmScope - 4K 30fps 8MP HDMI, LAN, Wi-Fi Color BSI CMOS C-Mount Microscope Camera for Stand-Alone and PC Imaging - HD428N",947.99,947.99,3,1,0,0,0,Keyword,0.75,6.855398261,0.693147181,0,0,21,0
6,Other Electronics,"OtterBox TRUSTED GLASS Screen Protector for iPhone 14 Pro (ONLY), Flawless Touch Response, Fingerprint Resistant, Precision Fit, Vibrant Clarity",16.81,29.95,4.5,106,300,0,0,Propagated,0.592527211,2.879760097,4.672828834,5.707110265,0.438731219,19,0
6,Other Electronics,GoPro Pro 3.5mm Mic Adapter for (All HERO Cameras) - Official GoPro Accessory,69.99,69.99,4.5,9560,50,0,0,Keyword,0.75,4.262539022,9.165447603,3.931825633,0,13,0
2,Computers & Accessories,"NETGEAR Nighthawk WiFi 6E Router (RAXE500) - Security Features, 12-Stream Gigabit Router AXE11000 Tri-Band Wireless Speed (Up to 10.8Gbps), New 6GHz Band, Coverage up to 3,500 sq. ft, 60 Devices",499.95,499.95,4.2,1254,50,0,0,Keyword+AI,0.663480282,6.216506296,7.134890852,3.931825633,0,30,0
2,Computers & Accessories,"Apple Late 2018 Mac Mini with 3.0GHz Intel Core i3, 8GB RAM, 128GB SSD, Space Gray (Renewed)",149.19,149.19,4.5,173,100,0,0,Propagated,0.50623253,5.011901159,5.159055299,4.615120517,0,17,2
0,Audio,"Sony SA-RS3S Wireless Rear Speakers for BRAVIA Theater (BAR 8, BAR 9), HT-A7000/A5000/A3000/S2000 and STR-AN1000",248,349.99,4.4,333,50,0,0,Keyword+AI,0.695115596,5.517452896,5.811140993,3.931825633,0.291408326,15,2
7,Phones,"Dayton Audio iMM-6C Calibrated Measurement USB-C Microphone for iPhone, iPad Tablet and Android,Black",44.98,44.98,4.6,115,100,0,0,Keyword,0.75,3.828206519,4.753590191,4.615120517,0,13,0
7,Phones,"Panasonic LUMIX G7 4K Digital Camera, with LUMIX G VARIO 14-42mm Mega O.I.S. Lens, 16 Megapixel Mirrorless Camera, 3-Inch LCD, DMC-G7KK (Black)",77,80.05,4.5,2006,50,0,0,Keyword,0.75,4.356708827,7.604396349,3.931825633,0.038101187,22,0
2,Computers & Accessories,Ubiquiti UDR7 UniFi Dream Router 7 (UDR7),77,80.05,5,1,50,0,0,Propagated,0.590184182,4.356708827,0.693147181,3.931825633,0.038101187,7,0
0,Audio,DS18 SW-12GA-100RB 12-GA Ultra Flex Speaker Wire Red and Black 100FT - Speaker Cable for Audio Applications,21.95,21.95,4.8,504,100,0,0,Keyword+AI,0.605582833,3.133317937,6.224558429,4.615120517,0,17,0
0,Audio,"AmScope SM-4TZ-144A Professional Trinocular Stereo Zoom Microscope, WH10x Eyepieces, 3.5X-90X Magnification, 0.7X-4.5X Zoom Objective, Four-Zone LED Ring Light, Double-Arm Boom Stand, 110V-240V, Includes 0.5X and 2.0X Barlow Lens",791.99,791.99,4.5,259,0,0,0,Keyword,0.75,6.675810611,5.560681631,0,0,28,0
8,TV & Display,"RCA 10.1"" WiFi Digital Picture Frame Uhale App Photo Frames Electronic HD IPS Touch Screen Display with 32GB Memory LED Lights, Support USB/SD Card, Slideshow, Instantly Share Photos Videos",59.99,79.99,3.5,6,0,0,0,Keyword,0.75,4.110709916,1.945910149,0,0.250031254,29,0
2,Computers & Accessories,"WAVLINK AX1800 Outdoor WiFi Extender Long Range, Weatherproof WiFi Signal Booster Outdoor with POE, Dual Band 2.4/5GHz, Support AP/Repeater/Router Mode for Farm",159.99,159.99,4.3,24,0,0,1,Keyword+AI,0.669417202,5.081342251,3.218875825,0,0,22,0
6,Other Electronics,"GE Personal Security Window and Door Alarm, 5 Pack, DIY Protection, Burglar Alert, Wireless Chime/Alarm, Easy Installation, Home Security, Ideal for Home, Garage, Apartment and More,White, 45987",26.97,26.97,4.6,2632,200,0,0,Keyword,0.75,3.331132507,7.875879159,5.303304908,0,27,0
2,Computers & Accessories,Intel Core i7-9700K Desktop Processor 8 Cores up to 4.9 GHz Turbo unlocked LGA1151 300 Series 95W,77,80.05,4.7,10342,50,0,0,Keyword,0.75,4.356708827,9.244065241,3.931825633,0.038101187,17,0
4,Laptops,"HP Elitebook 650 G10 15 15.6"" FHD Business Laptop Computer, 13th Gen Intel 10-Core i7-1355U, 64GB DDR4 RAM, 2TB PCIe SSD, WiFi 6E, BT5.3, Backlit Keyboard, Fingerprint Reader, Windows 11 Pro, AZ-XUT",1229,1299,4.4,54,0,0,0,Keyword+AI,0.821455598,7.114769448,4.007333185,0,0.053887606,32,2
2,Computers & Accessories,"Skytech Gaming Azure 3 Desktop PC, Ryzen 7 9800X3D 4.7 GHz (5.2 GHz), NVIDIA RTX 5080 16GB, 2TB NVMe SSD, 32GB DDR5 RAM 6000 RGB, 850W Gold ATX 3 PSU, 360mm ARGB AIO, Wi-Fi, Win 11",3079.99,3079.99,5,4,0,0,0,Keyword,0.75,8.033006253,1.609437912,0,0,36,0
6,Other Electronics,"Scosche BTTRFM-SP1 Portable Bluetooth Transmitter/Receiver, FM Transmitter and Wireless Audio Receiver for TV, Headphones, Home/Car Stereo, Airplane Entertainment and more, up to 7 Hour Battery Life",15.88,19.99,4.1,1063,300,0,0,Keyword,0.75,2.826129489,6.96979067,5.707110265,0.205602801,26,0
0,Audio,Pyle 800W 4-Channel Hydra Marine Micro Amplifier - Waterproof - GAIN Level Controls - RCA Stereo Input - 3.5mm Jack - MP3 - Volume Control - Short Protection - For Boat & Vehicle Use - PLMRMP3B,64.99,64.99,3.6,1330,100,0,0,Keyword+AI,0.661263406,4.189503215,7.193685818,4.615120517,0,36,0
2,Computers & Accessories,CORSAIR VENGEANCE RGB DDR5 RAM 32GB (2x16GB) 5200MHz CL40 Intel XMP iCUE Compatible Computer Memory - White (CMH32GX5M2B5200C40W),96.99,96.99,4.7,1331,100,0,0,Keyword,0.75,4.584865433,7.194436851,4.615120517,0,18,0
6,Other Electronics,"LISEN 90W USB C Car Charger Fast Charging, Dual Fast Charging Port PD 45W Cigarette Lighter Adapter, for iPhone 17X Super Fast Car Charger USB C with 2 Cables for iPhone 16 15 14 13 12 Pro Max",13.99,23.99,4.5,1463,1000,0,1,Keyword,0.75,2.707383312,7.288927695,6.908754779,0.41684035,38,0
6,Other Electronics,"iOttie iTap 3 Magnetic Dash & Windshield Mount Car Phone Holder with Magnetic Ring Adapter. Compatible with Qi2, MagSafe, iPhone, and Android Smartphones.",24.96,24.96,4.1,6538,500,0,0,Keyword+AI,0.725791901,3.256556892,8.785539528,6.216606101,0,23,0
6,Other Electronics,"iOttie Easy One Touch Advanced Universal Car Mount Dashboard & Windshield Suction Cup Phone Holder for iPhone Samsung, Google, All Smartphones",18.84,26.95,4.4,139943,5000,0,0,Keyword+AI,0.816568375,2.987700102,11.84899762,8.517393171,0.300927644,21,2
6,Other Electronics,"Duracell Coppertop 9V Battery, 6 Count (Pack of 1), 9 Volt Battery with Long-lasting Power, All-Purpose Alkaline 9V Battery for Household and Office Devices",25.47,25.47,4.8,5225,20000,0,0,Keyword,0.75,3.276012016,8.561401446,9.903537551,0,24,0
8,TV & Display,"RCA 10.1"" WiFi Digital Picture Frame Uhale App Photo Frames Electronic HD IPS Touch Screen Display with 32GB Memory LED Lights, Support USB/SD Card, Slideshow, Instantly Share Photos Videos",59.99,79.99,3.5,6,0,0,0,Keyword,0.75,4.110709916,1.945910149,0,0.250031254,29,0
1,Cameras,"Godox V1 V1Pro S U Flash for Sony Camera TTL Speedlight, 1/8000 HSS 500 Full Power Flashes, 1.3s Recycle Time, 2.4G Wireless with External Flash SU-1 for Sony Cameras (Godox V1PRO-S USA Version)",299,329,5,3,0,0,0,Propagated,0.574952215,5.703782475,1.386294361,0,0.09118541,33,2
4,Laptops,"ASUS ROG Strix G16 (2025) Gaming Laptop, 16” ROG Nebula Display 16:10 2.5K 240Hz/3ms, NVIDIA® GeForce RTX™ 5070 Laptop GPU, Intel® Core™ Ultra 9 275HX, 32GB DDR5, 2TB Gen 4 SSD, Wi-Fi 7, Win 11 Pro",2349,2349,4.5,343,0,0,0,Keyword+AI,0.902811527,7.762170607,5.840641657,0,0,36,1
0,Audio,"OM SYSTEM OLYMPUS Voice Recorder DM-720 with 4GB, Micro SD Slot, USB Charging, Direction PC Connection, Transcription Mode, Silver",141.37,185.99,4.5,284,100,0,0,Keyword,0.75,4.958429303,5.65248918,4.615120517,0.239905371,19,0
4,Laptops,"Lenovo ThinkPad P14s Gen 6 Laptop with AMD Ryzen AI 7 PRO 350 Processor and Copilot +, 14” 2.8K OLED VRR 30-120Hz Touchscreen Display, with 64GB DDR5-5600MT/s Memory, 1TB SSD, Wi-Fi 7, and Win 11 Pro",77,80.05,5,1,0,0,0,Keyword+AI,0.784060359,4.356708827,0.693147181,0,0.038101187,36,1
0,Audio,Sony WF-1000XM5 Truly Wireless Noise Canceling Earbuds (Black),213,213,4,2980,50,0,0,Keyword+AI,0.677511036,5.365976015,8.000014094,3.931825633,0,8,2
6,Other Electronics,"Brady Authentic (M5C-1500-595-WT-BK) All-Weather Vinyl Labels 1.5 in W x 25ft Black on White. for use with BMP51, M510, and M511 Label Printers.",80.04,80.04,4.4,17,50,0,0,Keyword,0.75,4.39494286,2.890371758,3.931825633,0,23,0
6,Other Electronics,"Pyle Lightweight 30-Watt Megaphone Bullhorn Speaker - Adjustable Volume, Built-in Siren for 800-Yard Range Suitable for Indoor/Outdoor Sports, Cheerleading, and Events (PMP30)",16.99,24.99,4.2,3968,200,0,0,Keyword,0.75,2.889816048,8.286269453,5.303304908,0.320128051,22,0
7,Phones,"Panasonic Office Phone System, Corded Base Station with 4-Lines Expandable with Up to 10 Compatible Panasonic Business Phones Wirelessly - KX-TGW420B (Black)",77,80.05,3.9,86,100,0,0,Keyword+AI,0.711836666,4.356708827,4.465908119,4.615120517,0.038101187,22,0
2,Computers & Accessories,"Turtle Beach VelocityOne Multi-Shift Sim Racing Shifter & Handbrake for Windows PC, Xbox Series X|S & Xbox One – 7-Gear + R H-Gate & Sequential Shifter, Handbrake, Hall-Effect Magnetic Sensors – Black",139.99,139.99,3.4,166,50,0,0,Keyword,0.75,4.948688966,5.117993812,3.931825633,0,32,2
2,Computers & Accessories,"ESR for iPad Pro 13 Inch Case M4(2024), Thin and Lightweight, Shock and Drop Protection, Yellowing Resistant, Hard Back, Supports Pencil Pro and Pencil(USB-C), Classic Series, Clear",15.29,16.99,4.6,2933,300,0,0,Keyword,0.75,2.790551423,7.984121959,5.707110265,0.100058858,27,0
2,Computers & Accessories,"WAVLINK Outdoor WiFi 6 Extender AX1800, Wireless Outdoor Access Point, Long Range WiFi Extender Signal Booster with PoE, IP67 Weatherproof, 4x8dBi High-gain Antennas, for Farm, Yard, Campsite, Gazebo",77,80.05,4.4,171,100,0,0,Keyword+AI,0.663679421,4.356708827,5.147494477,4.615120517,0.038101187,28,0
2,Computers & Accessories,MSI Gaming GeForce RTX 4060 8GB GDRR6 Extreme Clock: 2505 MHz 128-Bit HDMI/DP Nvlink TORX Fan 4.0 Ada Lovelace Architecture Graphics Card (RTX 4060 Ventus 2X Black 8G OC),77,80.05,4.8,1036,50,0,0,Keyword,0.75,4.356708827,6.944087208,3.931825633,0.038101187,29,1
2,Computers & Accessories,"TRX Training 6 Month On-Demand Membership - Unlimited Access to Expert-Led Workouts, Personalized Programs, Strength, Cardio & Recovery - Train Anytime",49.95,49.95,4.7,8,0,0,0,Keyword,0.75,3.93084476,2.197224577,0,0,21,0
2,Computers & Accessories,"WAVLINK AX1800 Outdoor WiFi Extender Long Range, Weatherproof WiFi Signal Booster Outdoor with POE, Dual Band 2.4/5GHz, Support AP/Repeater/Router Mode for Farm",159.99,159.99,4.3,24,0,0,1,Keyword+AI,0.669417202,5.081342251,3.218875825,0,0,22,0
6,Other Electronics,StarTech.com 30 ft. HDMI to DVI-D Cable - M/M - Bi-directional HDMI-DVI-D Cable (HDMIDVIMM30),35.99,56.99,4.7,1886,0,0,0,Keyword,0.75,3.610647606,7.542743545,0,0.368485699,14,0
6,Other Electronics,Samsung Wired Headset Earphone for 3.5mm Jack - White,9.75,9.75,4.3,4278,400,0,0,Keyword,0.75,2.374905755,8.361474616,5.993961427,0,9,2
0,Audio,Audio-Technica AT-VMN95ML 2.2 x 0.12mil Microlinear Replacement Stylus for AT-VM95ML Cartridge,155.5,155.5,4.7,532,100,0,0,Keyword,0.75,5.05305601,6.278521424,4.615120517,0,11,0
2,Computers & Accessories,"8Bitdo Ultimate 2 Bluetooth Controller with TMR Joysticks, Switchable Hall Effect/Tactile Triggers, Vibration, Motion Control, RGB Fire Ring and Back Buttons for Switch/Switch 2 & Windows PC - Black",69.99,69.99,4.3,542,200,0,1,Keyword,0.75,4.262539022,6.29710932,5.303304908,0,29,0
2,Computers & Accessories,Yealink WH62 Mono UC Headset,123.96,169,4,103,50,0,0,Keyword,0.75,4.827993686,4.644390899,3.931825633,0.266508876,5,0
6,Other Electronics,"Sennheiser 1/4"" Adapter - 549346 Authentic Genuine 6.35mm Adapter Jack - 3.5mm (1/8 Inch) to (1/4 Inch)",9.99,9.99,4.8,1111,400,0,0,Keyword,0.75,2.396985768,7.013915475,5.993961427,0,17,0
5,Other Category,"Avery Printable Blank Oval Labels, 1.5"" x 2.5"", Glossy White, 180 Customizable Labels (22804)",16.19,21.6,4.8,1622,300,0,1,Semantic_AI,0.686813593,2.844327819,7.392031568,5.707110265,0.250462963,14,0
2,Computers & Accessories,"HP 304A Black Toner Cartridge | Works with HP Color LaserJet CM2320 MFP, HP Color LaserJet CP2025 Series | CC530A",77,80.05,4.5,576,100,0,0,Keyword+AI,0.678298175,4.356708827,6.357842267,4.615120517,0.038101187,20,2
2,Computers & Accessories,Ubiquiti Access Point WiFi 6 In-Wall U6-IW-US,77,80.05,4.7,79,100,0,0,Keyword,0.75,4.356708827,4.382026635,4.615120517,0.038101187,7,0
2,Computers & Accessories,Razer DeathStalker V2 Pro TKL Wireless Gaming Keyboard: Low Profile Optical Switches Linear Red - HyperSpeed Wireless & Bluetooth - Chroma RGB - Up to 200 Hr Battery Snap Tap,110.99,219.99,4.1,694,100,1,0,Keyword+AI,0.766999662,4.718409582,6.543911846,4.615120517,0.495477067,30,0
6,Other Electronics,"UBeesize Magnetic Car Phone Holder, 360° Adjustable Magsafe Vacuum Suction Mount with Dual Lock, Dashboard & Windshield Compatible, Fits iPhone 16/15/14/13/12 & Other Smartphones, Sticky Pad Included",22.61,26.66,5,5,50,0,0,Keyword,0.75,3.161670351,1.791759469,3.931825633,0.151912978,27,0
6,Other Electronics,"LISEN 90W USB C Car Charger Fast Charging, Dual Fast Charging Port PD 45W Cigarette Lighter Adapter, for iPhone 17X Super Fast Car Charger USB C with 2 Cables for iPhone 16 15 14 13 12 Pro Max",13.99,23.99,4.5,1463,1000,0,1,Keyword,0.75,2.707383312,7.288927695,6.908754779,0.41684035,38,0
6,Other Electronics,"iOttie iTap 3 Magnetic Dash & Windshield Mount Car Phone Holder with Magnetic Ring Adapter. Compatible with Qi2, MagSafe, iPhone, and Android Smartphones.",24.96,24.96,4.1,6538,500,0,0,Keyword+AI,0.725791961,3.256556892,8.785539528,6.216606101,0,23,0
6,Other Electronics,"Duracell Coppertop 9V Battery, 6 Count (Pack of 1), 9 Volt Battery with Long-lasting Power, All-Purpose Alkaline 9V Battery for Household and Office Devices",25.47,25.47,4.8,5225,20000,0,0,Keyword,0.75,3.276012016,8.561401446,9.903537551,0,24,0
4,Laptops,"TCL NXTPAPER 14 Android Tablet, 14.3"" Drawing Pad & Digital Notebook, 4096-Level Stylus & Flip Case Included, Paper-Like Display, 8+8GB RAM, 256GB Storage, 10000mAh Battery, Multi-Window, Gray",369.99,439.99,4.3,34,200,0,0,Keyword+AI,0.707616508,5.916175108,3.555348061,5.303304908,0.159094525,27,0
1,Cameras,"Godox V1 V1Pro S U Flash for Sony Camera TTL Speedlight, 1/8000 HSS 500 Full Power Flashes, 1.3s Recycle Time, 2.4G Wireless with External Flash SU-1 for Sony Cameras (Godox V1PRO-S USA Version)",299,329,5,3,0,0,0,Propagated,0.574952304,5.703782475,1.386294361,0,0.09118541,33,2
7,Phones,"Lexmark CX331adwe Color All-in-One Laser Printer with Touchscreen, Office Scanner Copier Laser, Mobile Ready, Auto Duplex Printing & Analog Fax, Wireless, White, 26 ppm Mono/Color, 600 dpi (40N9070)",77,80.05,3.8,213,100,0,0,Keyword,0.75,4.356708827,5.365976015,4.615120517,0.038101187,28,0
2,Computers & Accessories,"Beats USB-C to USB-C Woven Cable 2 Pack Fast Charging Durable/Tangle-Free Compatible Charger for Apple & Android Devices (1.5 m, 5 ft) - Bolt Black",77,80.05,4.8,220,200,0,0,Keyword,0.75,4.356708827,5.398162702,5.303304908,0.038101187,25,2
5,Other Category,DYMO Industrial Label Maker | Rhino 4200 Label Maker Time-saving Hot Keys Prints Fast Durable For Job Sites and Heavy-Duty Labeling Jobs,188.8,188.8,4.6,1827,50,0,0,Propagated,0.506317735,5.245970886,7.510977752,3.931825633,0,22,0
6,Other Electronics,"Sony XAV-AX6000 7-Inch Multimedia Receiver with Wireless Apple CarPlay/Android Auto, HDMI Video Input and Maestro Ready",598,699,4.5,95,0,0,0,Keyword,0.75,6.395261598,4.564348191,0,0.144492132,16,2
7,Phones,Apple iPhone 14 Plus Silicone Case with MagSafe - Midnight,18.35,49,4.5,353,300,0,0,Propagated,0.506403506,2.962692419,5.869296913,5.707110265,0.625510204,10,2
3,Gaming,"CyberPower PDU41001 Switched PDU, 100-120V/15A (Derated to 12A), 8 Outlets, 1U Rackmount",550.95,550.95,4.4,81,0,0,0,Keyword,0.75,6.313457462,4.406719247,0,0,12,0
8,TV & Display,"GIGABYTE - AORUS FO32U2-32"" QD OLED Gaming Monitor - UHD 3840x2160-240Hz - 0.03ms GTG - AMD FreeSync Premium Pro - Type C KVM - HDMI, DP, Type C - Height Adjustable - Black",899.99,1099.99,4.3,56,0,0,0,Keyword+AI,0.856612504,6.803494159,4.043051268,0,0.181819835,33,1
5,Other Category,ASURION 2 Year Wearables Protection Plan ($400 - $449.99),77,80.05,5,5,0,0,0,Keyword,0.75,4.356708827,1.791759469,0,0.038101187,9,0
2,Computers & Accessories,HP 307A Magenta Toner Cartridge | Works with HP Color LaserJet Professional CP5225 Series | CE743A,77,80.05,4.7,33,50,0,0,Keyword+AI,0.638597846,4.356708827,3.526360525,3.931825633,0.038101187,16,2
0,Audio,"Roku Premiere Streaming Media Player HD/4K/HDR Simple Remote and Premium HDMI Cable, Black & Bundle Swanky Cables HDMI Cable, 3920R",29.98,29.98,4.6,400,200,0,0,Keyword,0.75,3.433341835,5.993961427,5.303304908,0,20,0
2,Computers & Accessories,"WAVLINK AX1800 Outdoor WiFi Extender Long Range, Weatherproof WiFi Signal Booster Outdoor with POE, Dual Band 2.4/5GHz, Support AP/Repeater/Router Mode for Farm",159.99,159.99,4.3,24,0,0,1,Keyword+AI,0.669417083,5.081342251,3.218875825,0,0,22,0
8,TV & Display,"RCA 10.1"" WiFi Digital Picture Frame Uhale App Photo Frames Electronic HD IPS Touch Screen Display with 32GB Memory LED Lights, Support USB/SD Card, Slideshow, Instantly Share Photos Videos",59.99,79.99,3.5,6,0,0,0,Keyword,0.75,4.110709916,1.945910149,0,0.250031254,29,0
2,Computers & Accessories,"TRX Training 6 Month On-Demand Membership - Unlimited Access to Expert-Led Workouts, Personalized Programs, Strength, Cardio & Recovery - Train Anytime",49.95,49.95,4.7,8,0,0,0,Keyword,0.75,3.93084476,2.197224577,0,0,21,0
1,Cameras,"Canon EF 100mm f/2.8L IS USM Macro Lens for Canon Digital SLR Cameras, Lens Only",77,80.05,4.8,1167,0,0,0,Propagated,0.549818754,4.356708827,7.063048163,0,0.038101187,15,0
4,Laptops,"Osprey Sojourn Porter 46L Travel Backpack – Carry-On Compliant Luggage with StraightJacket Compression and Padded Laptop Sleeve – Secure, Durable Pack for International or Urban Travel, Koseret Green",194.78,194.78,4.8,240,100,1,0,Keyword,0.75,5.27699158,5.484796933,4.615120517,0,28,0
1,Cameras,"Pelican Vault V100 Hard Case (Camera, Pistol, Gear, Equipment)",49.95,49.95,4.9,1008,200,0,0,Keyword,0.75,3.93084476,6.91671502,5.303304908,0,9,0
6,Other Electronics,"Leviton 49255-H24 QuickPort Patch Panel, 24-Port, 1RU, Cable Management Bar Included , Black",41.5,41.5,4.7,119,100,0,0,Keyword,0.75,3.749504076,4.787491743,4.615120517,0,13,0
8,TV & Display,"Dell 24 Monitor - P2422H - Full HD 1080p, IPS Technology, Comfortview Plus Technology (Renewed) Black",77,80.05,4.2,96,100,0,0,Keyword+AI,0.800388336,4.356708827,4.574710979,4.615120517,0.038101187,16,2
0,Audio,"Uniden BEARCAT 880 CB Radio with 40 Channels and Large Easy-to-Read 7-Color LCD Display with Backlighting, Backlit Control Knobs/Buttons, NOAA Weather Alert, PA/CB Switch, and Wireless Mic Compatible",77,80.05,4.5,1322,100,0,0,Keyword,0.75,4.356708827,7.187657164,4.615120517,0.038101187,28,0
0,Audio,"Garmin vívomove Trend, Stylish Hybrid Smartwatch, Long-Lasting Battery Life, Dynamic Watch Hands and Touchscreen Display, Black",259.99,259.99,3.9,178,100,0,0,Keyword,0.75,5.564482092,5.187385806,4.615120517,0,16,0
7,Phones,"Apple iPhone XS, US Version, 256GB, Space Gray - Unlocked (Renewed)",77,80.05,4.1,3413,100,0,0,Propagated,0.579473972,4.356708827,8.135639903,4.615120517,0.038101187,11,2
8,TV & Display,VIVO Height Adjustable VESA Adapter Stand for Individual Monitors up to 27 Inches Black,19.99,24.99,4.4,1212,300,0,0,Keyword+AI,0.637241334,3.044046134,7.100851909,5.707110265,0.200080032,14,1
6,Other Electronics,StarTech.com 30 ft. HDMI to DVI-D Cable - M/M - Bi-directional HDMI-DVI-D Cable (HDMIDVIMM30),35.99,56.99,4.7,1886,0,0,0,Keyword,0.75,3.610647606,7.542743545,0,0.368485699,14,0
6,Other Electronics,"LISEN 90W USB C Car Charger Fast Charging, Dual Fast Charging Port PD 45W Cigarette Lighter Adapter, for iPhone 17X Super Fast Car Charger USB C with 2 Cables for iPhone 16 15 14 13 12 Pro Max",13.99,23.99,4.5,1463,1000,0,1,Keyword,0.75,2.707383312,7.288927695,6.908754779,0.41684035,38,0
